Title,Genre,Subgenres,Setting,Protagonist_Demographics,Protagonist_Gender,Protagonist_Ethnicity,Main_Studio,Theme1, Theme2 ,Number_of_Episodes,Rating
Clannad,Slice of Life,Romance,Modern Japan,Teen,Male,Japanese,Kyoto Animation,Family,Grief,49,8.4
Classroom of the Elite,Psychological,Drama,School,Teen,Male,Japanese,Lerche,Psychology,Social Hierarchy,12,7.8
Claymore,Action,Fantasy,Medieval World,Adult,Female,Japanese,Madhouse,Monsters,War,26,7.9
Clockwork Planet,Sci-Fi,Fantasy,Alternate World,Teen,Male,Japanese,Xebec,Clockwork,Gears,12,6.9
Code:Breaker,Action,Fantasy,Alternate World,Teen,Male,Japanese,Kinema Citrus,Superpowers,Revenge,13,7.1
Code:Realize ~Guardian of Rebirth~,Fantasy,Adventure,Alternate World,Teen,Female,Japanese,M.S.C,Steampunk,Superpowers,12,6.8
D.Gray-man,Action,Fantasy,Alternate World,Teen,Male,Japanese,TMS Entertainment,Demons,Exorcists,103,7.9
Dagashi Kashi,Comedy,Slice of Life,Rural Japan,Teen,Male,Japanese,Feel,Snacks,Family,24,7.1
Daimidaler: Prince vs. Penguin Empire,Action,Comedy,Alternate World,Teen,Male,Japanese,TNK,Robots,Penguins,12,6.8
Dance with Devils,Fantasy,Romance,Alternate World,Teen,Female,Japanese,Brain's Base,Demons,Vampires,12,6.9
Danganronpa,Psychological,Thriller,Alternate World,Teen,Male,Japanese,Lerche,Psychology,Murder,24,7.8
Darker than Black,Action,Sci-Fi,Alternate World,Adult,Male,Japanese,Bones,Superpowers,Conspiracy,50,8.1
Date A Live,Action,Fantasy,Alternate World,Teen,Male,Japanese,AIC PLUS+,Dating,Superpowers,22,7.3
Days,Sports,Drama,School,Teen,Male,Japanese,MAPPA,Soccer,Friendship,24,7.8
Deadman Wonderland,Action,Horror,Alternate World,Teen,Male,Japanese,Kinema Citrus,Prison,Superpowers,12,7.4
Death March to the Parallel World Rhapsody,Fantasy,Adventure,Alternate World,Adult,Male,Japanese,Silver Link,Transported,Superpowers,12,7.1
Death Parade,Psychological,Fantasy,Alternate World,Adult,Male,Japanese,Madhouse,Death,Games,12,8.1
Deca-Dence,Action,Sci-Fi,Post-Apocalyptic,Teen,Female,Fictional,NUT,Survival,Technology,12,7.5
Deep Blue Song,Music,Drama,School,Teen,Female,Japanese,MAPPA,Music,Friendship,12,7.1
Demon King Daimao,Fantasy,Adventure,Alternate World,Teen,Male,Japanese,Artland,Demons,Magic,12,7.1
Denki-Gai,Comedy,Slice of Life,Modern Japan,Adult,Male,Japanese,Shin-Ei Animation, Otaku Culture,Workplace,12,7.1
Descending Stories: Showa Genroku Rakugo Shinju,Drama,Historical,Showa Era Japan,Adult,Male,Japanese,Studio Deen,Rakugo,Tradition,13,8.6
Desert Punk,Action,Sci-Fi,Post-Apocalyptic,Adult,Male,Japanese,Gonzo,Mercenaries,Survival,24,7.4
Detective Conan,Mystery,Comedy,Modern Japan,Teen,Male,Japanese,TMS Entertainment,Mystery,Detective,900,8.1
Devil is a Part-Timer,Comedy,Fantasy,Modern Japan,Adult,Male,Japanese,White Fox,Demons,Working,13,7.7
Devil May Cry,Action,Fantasy,Alternate World,Adult,Male,Japanese,Madhouse,Demons, Mercenaries,12,7.2
Diabolik Lovers,Reverse Harem,Fantasy,Alternate World,Teen,Female,Japanese,Zexcs,Vampires,Romance,12,6.8
E's Otherwise,Fantasy,Adventure,Alternate World,Teen,Male,Japanese,Pierrot,Psychic Powers,War,26,7.2
Earth Maiden Arjuna,Fantasy,Adventure,Alternate World,Teen,Female,Japanese,Satelight,Environmentalism,Superpowers,13,7.1
Ebiten: Kouritsu Ebisugawa Koukou Tenmonbu,Comedy,Slice of Life,School,Teen,Female,Japanese,AIC, Astronomy,Club,10,6.8
Eccentric Family,Fantasy,Comedy,Modern Japan,Adult,Male,Japanese,P.A. Works,Tanuki,Family,13,7.8
Eden of the East,Action,Mystery,Alternate World,Adult,Male,Japanese,Production I.G,Conspiracy,Psychology,11,7.9
Ef: A Tale of Memories,Romance,Drama,Modern Japan,Teen,Male,Japanese,Shaft,Love,Loss,12,7.4
Ergo Proxy,Sci-Fi,Mystery,Dystopian,Adult,Male,Fictional,Manglobe,Identity,Philosophy,23,8.0
Eromanga Sensei,Comedy,Romance,School,Teen,Male,Japanese,A-1 Pictures,Light Novels,Sister Complex,12,7.1
Etotama,Comedy,Fantasy,Alternate World,Teen,Male,Japanese,Shirogumi,Zodiac Animals, Heroes,12,6.9
Evangelion: 3.0 You Can (Not) Redo,Action,Sci-Fi,Post-Apocalyptic,Teen,Male,Japanese,Khara,Psychology,Angels,1,8.1
Everyday Life with Monster Girls,Comedy,Fantasy,Alternate World,Teen,Male,Japanese, Lerche,Monsters,Harem,12,6.9
Excel Saga,Comedy,Sci-Fi,Modern Japan,Adult,Male,Japanese,J.C.Staff,Parody,Workplace,26,7.6
Expelled from Paradise,Sci-Fi,Action,Space,Adult,Male,Japanese,Toei Animation,Space Travel,Artificial Intelligence,1,7.4
Eyeshield 21,Sports,Comedy,School,Teen,Male,Japanese,Gallop,American Football,Friendship,145,7.8
Fairy Tail,Fantasy,Adventure,Alternate World,Teen,Male,Japanese,A-1 Pictures,Magic,Guilds,275,8.1
Familiar of Zero,Fantasy,Romance,Alternate World,Teen,Male,Japanese,J.C.Staff,Magic,Transported,49,7.4
Fantasista Doll,Comedy,Fantasy,Alternate World,Teen,Female,Japanese,Hoods Entertainment,Dolls,Card Games,12,6.8
Fastest Finger First,Comedy,School,Modern Japan,Teen,Male,Japanese,TMS Entertainment,Quiz,Club,12,7.1
Fate/Apocrypha,Action,Fantasy,Alternate World,Adult,Male,Japanese,A-1 Pictures,Heroes,War,25,7.8
Fate/Grand Order,Action,Fantasy,Alternate World,Adult,Male,Japanese,Production I.G,Heroes,Time Travel,1,7.4
Fate/stay night,Action,Fantasy,Alternate World,Teen,Male,Japanese,Studio Deen,Heroes,War,24,7.9
Fate/Zero,Action,Fantasy,Alternate World,Adult,Male,Japanese,ufotable,Heroes,War,25,8.4
Flip Flappers,Fantasy,Adventure,Alternate World,Teen,Female,Japanese,Studio 3Hz,Parallel Worlds,Superpowers,13,7.2
Food Wars!,Comedy,Ecchi,Cooking,Teen,Male,Japanese,J.C.Staff,Food,Competition,24,7.9
Free!,Sports,Comedy,School,Teen,Male,Japanese,Kyoto Animation,Swimming,Friendship,12,7.4
Freezing,Action,Sci-Fi,Alternate World,Teen,Male,Japanese,A.C.G.T,Superpowers,War,12,7.1
From the New World,Sci-Fi,Fantasy,Alternate World,Teen,Female,Japanese,A-1 Pictures,Psychic Powers,Utopia,25,8.1
Fruits Basket,Slice of Life,Romance,Modern Japan,Teen,Female,Japanese,TMS Entertainment,Family,Supernatural,26,8.2
Full Metal Panic!,Action,Comedy,Alternate World,Teen,Male,Japanese,Gonzo,Mecha,War,24,7.8
Fullmetal Alchemist,Action,Adventure,Fantasy,Teen,Male,Fictional,Bones,Alchemy,Brotherhood,51,9.1
Gakuen Utopia Manabi Straight!,Slice of Life,Comedy,School,Teen,Female,Japanese,ufotable,School Life,Friendship,12,7.1
Gangsta.,Action,Crime,Modern City,Adult,Male,Multi-Ethnic,Manglobe,Mafia,Survival,12,7.4
Gankutsuou: The Count of Monte Cristo,Sci-Fi,Adventure,Space,Adult,Male,Japanese,Gonzo,Revenge,Space Travel,24,7.9
Garo: The Carved Seal of Flames,Action,Fantasy,Alternate World,Adult,Male,Japanese,MAPPA,Demons,Knights,24,7.4
Gatchaman Crowds,Sci-Fi,Action,Modern Japan,Teen,Male,Japanese,Tatsunoko Production,Heroes,Superpowers,12,7.3
GATE,Action,Fantasy,Alternate World,Adult,Male,Japanese,A-1 Pictures,War,Transported,24,7.8
Gekkan Shoujo Nozaki-kun,Comedy,Romance,School,Teen,Female,Japanese,Dogakobo,Romance,Parody,12,8.1
Genshiken,Comedy,Slice of Life,University,Young Adult,Male,Japanese,Arms, Otaku Culture,Club,12,7.4
Ghost Hunt,Supernatural,Mystery,Modern Japan,Adult,Male,Japanese,J.C.Staff,Ghosts,Paranormal,25,7.6
Ghost in the Shell: Stand Alone Complex,Sci-Fi,Cyberpunk,Future,Adult,Male,Japanese,Production I.G,Cyberpunk,Psychology,52,8.4
Gintama,Action,Comedy,Historical,Adult,Male,Japanese,Sunrise,Samurai,Parody,201,9.0
Girl Friend BETA,Comedy,Romance,School,Teen,Male,Japanese,Silver Link,Dating Sim,Club,12,6.8
Girls Beyond the Wasteland,Comedy,Romance,School,Teen,Male,Japanese,Project No.9,Game Development,Romance,12,7.1
Girls' Last Tour,Adventure,Slice of Life,Post-Apocalyptic,Child,Female,Fictional,White Fox,Survival,Loneliness,12,8.1
GJ Club,Comedy,Slice of Life,School,Teen,Male,Japanese,Dogakobo,School Life,Club,12,7.1
Glass Fleet,Sci-Fi,Adventure,Space,Adult,Male,Japanese,Satelight,Space Travel,War,26,7.3
Glasslip,Supernatural,Romance,Modern Japan,Teen,Male,Japanese,P.A. Works,Superpowers,Romance,13,7.1
God Eater,Action,Sci-Fi,Post-Apocalyptic,Teen,Male,Japanese,ufotable,Monsters,Superpowers,13,7.4
Golden Time,Romance,Comedy,University,Young Adult,Male,Japanese,J.C.Staff,Love,Memory Loss,24,7.5
Golgo 13,Action,Thriller,Modern Japan,Adult,Male,Japanese,TV Tokyo,Assassins,Politics,26,7.6
Gonna Be the Twin-Tail!!,Action,Comedy,Alternate World,Teen,Male,Japanese,Production IMS,Superpowers,Harem,12,6.9
Good Luck Girl!,Comedy,Supernatural,Modern Japan,Teen,Female,Japanese,Sunrise,Wealth,Superpowers,13,7.3
Gosick,Mystery,Romance,Historical,Teen,Male,Japanese,Bones,Mystery,Romance,24,7.9
Goulart Knights,Action,Fantasy,Alternate World,Adult,Male,Japanese,Arms,Demons,Knights,12,7.1
Granblue Fantasy,Action,Fantasy,Alternate World,Adult,Male,Japanese,A-1 Pictures,Adventure,Fantasy,14,7.4
Grand Blue,Comedy,Slice of Life,University,Teen,Male,Japanese,Zero-G,Comedy,College Life,12,8.3
Great Passage,Slice of Life,Work,Modern Japan,Adult,Male,Japanese,Zexcs,Linguistics,Publishing,11,7.7
Great Teacher Onizuka,Comedy,Slice of Life,School,Adult,Male,Japanese,Pierrot,Teaching,Delinquents,43,8.3
Green Green,Comedy,Romance,School,Teen,Male,Japanese,Studio Matrix,School Life,Romance,12,6.8
Grenadier,Action,Comedy,Alternate World,Teen,Male,Japanese,Studio Live,Guns,War,12,7.1
Grimgar of Fantasy and Ash,Fantasy,Adventure,Alternate World,Teen,Male,Japanese,A-1 Pictures,Transported,Fantasy World,12,7.4
Grimoire of Zero,Fantasy,Adventure,Alternate World,Teen,Male,Japanese,White Fox,Magic,Beasts,12,7.3
Ground Control to Psychoelectric Girl,Comedy,Slice of Life,Modern Japan,Teen,Male,Japanese,Shaft,Family,Psychology,22,7.8
Guilty Crown,Action,Sci-Fi,Alternate World,Teen,Male,Japanese,Production I.G,Superpowers,War,22,7.6
Gundam Build Fighters,Action,Mecha,Alternate World,Teen,Male,Japanese,Sunrise,Gundam,Model Kits,25,7.8
Gundam Reconguista in G,Action,Mecha,Space,Teen,Male,Japanese,Sunrise,Gundam,Space Travel,26,7.4
Gundam Unicorn,Action,Mecha,Space,Adult,Male,Japanese,Sunrise,Gundam,Space Travel,7,8.1
Gunslinger Girl,Action,Drama,Modern Italy,Adult,Male,Japanese,Madhouse,Assassins,Psychology,26,7.8
Gurren Lagann,Action,Mecha,Post-Apocalyptic,Teen,Male,Fictional,Gainax,Courage,Fighting,27,8.7
Haikyuu!!,Sports,Comedy,School,Teen,Male,Japanese,Production I.G,Volleyball,Teamwork,25,8.7
Hakata Tonkotsu Ramens,Action,Comedy,Modern Japan,Adult,Male,Japanese,Satelight,Assassins,Food,12,7.4
Hakkenden: Eight Dogs of the East,Action,Fantasy,Alternate World,Teen,Male,Japanese,Studio Deen,Demons,Spirits,26,7.3
Hakuoki: Demon of the Fleeting Blossom,Action,Romance,Historical,Teen,Female,Japanese,Studio Deen,Samurai,Romance,12,7.4
Hamatora,Action,Mystery,Modern Japan,Adult,Male,Japanese,NAZ,Superpowers,Mystery,24,7.3
Hanamonogatari,Mystery,Supernatural,Modern Japan,Teen,Male,Japanese,Shaft,Vampires,Monsters,5,8.1
Hanasaku Iroha,Slice of Life,Comedy,Rural Japan,Teen,Female,Japanese,P.A. Works,Hot Springs,Family,26,7.8
Hand Shakers,Action,Fantasy,Alternate World,Teen,Male,Japanese,GoHands,Superpowers,Partners,12,6.8
Handa-kun,Comedy,Slice of Life,School,Teen,Male,Japanese,Diomedea,Delinquents,School Life,12,7.4
HappinessCharge PreCure!,Magical Girl,Comedy,Modern Japan,Child,Female,Japanese,Toei Animation,Superpowers,Friendship,49,7.1
HaruChika: Haruta & Chika,Music,Mystery,School,Teen,Male,Japanese,P.A. Works,Music,Mystery,12,7.1
Harukana Receive,Sports,Comedy,School,Teen,Female,Japanese,C2C,Beach Volleyball,Friendship,12,7.3
Hataraku Maou-sama!,Comedy,Fantasy,Modern Japan,Adult,Male,Japanese,White Fox,Demons,Workplace,13,7.7
Hataraku Saibou,Comedy,Action,Human Body,Cell,Multi-ethnic,David Production,Biology,Body Function,13,7.6
Haven't You Heard? I'm Sakamoto,Comedy,Slice of Life,School,Teen,Male,Japanese,Studio Deen,School Life,Delinquents,12,7.8
Hayate the Combat Butler,Comedy,Action,Modern Japan,Teen,Male,Japanese,SynergySP,Butlers,Debt,52,7.6
Heavy Object,Action,Sci-Fi,Alternate World,Teen,Male,Japanese,J.C.Staff,War,Mecha,24,7.4
Hell Girl,Supernatural,Horror,Modern Japan,Teen,Female,Japanese,Studio Deen,Horror,Revenge,26,7.4
Hello!! KINMOZA!,Comedy,Slice of Life,School,Teen,Female,Japanese,Studio Gokumi,School Life,Exchange Students,12,7.3
Hellsing,Action,Horror,Modern Europe,Adult,Male,European,Gonzo,Vampires,Violence,13,7.7
Hentai Ouji to Warawanai Neko,Comedy,Romance,School,Teen,Male,Japanese,J.C.Staff,Romance,Supernatural,12,7.1
Heroic Age,Action,Fantasy,Alternate World,Teen,Male,Japanese,Xebec,War,Heroes,26,7.4
Hetalia: Axis Powers,Comedy,Historical,World War II,Adult,Male,Multi-ethnic,Studio Deen,History,Parody,52,7.6
Heybot!,Comedy,Action,Modern Japan,Child,Male,Japanese,OLM,Robots,Friendship,50,7.1
High School DxD,Action,Comedy,Fantasy,Teen,Male,Japanese,TNK,Angels,Demons,12,7.4
High School Fleet,Action,Comedy,School,Teen,Female,Japanese,Production IMS,Naval Warfare,School Life,12,7.3
High School of the Dead,Action,Horror,Modern Japan,Teen,Male,Japanese,Madhouse,Zombies,Apocalypse,12,7.6
Higurashi: When They Cry,Mystery,Horror,Modern Japan,Teen,Male,Japanese,Studio Deen,Mystery,Horror,50,7.8
Himouto! Umaru-chan,Comedy,Slice of Life,Modern Japan,Teen,Female,Japanese,Dogakobo,Gamers, Otaku Culture,12,7.4
Hinamatsuri,Comedy,Supernatural,Modern Japan,Teen,Male,Japanese,feel.,Yakuza,Psychic Powers,12,7.8
Hitorijime My Hero,Romance,Comedy,School,Teen,Male,Japanese,Encourage Films,Romance,Delinquents,12,7.4
Holmes of Kyoto,Mystery,Historical,Kyoto,Adult,Male,Japanese,Seven, Mystery,Antiques,12,7.3
Holy Knight,Action,Fantasy,Alternate World,Teen,Male,Japanese,OLM,Demons,Knights,2,6.8
Home Tutor Hitman Reborn!,Action,Comedy,Modern Japan,Teen,Male,Japanese,Artland,Mafia,Assassins,203,7.9
Honey and Clover,Slice of Life,Romance,Modern Japan,Teen,Male,Japanese,J.C.Staff,Art,Love,24,8.2
Hoozuki no Reitetsu,Comedy,Supernatural,Hell,Adult,Male,Japanese,Wit Studio,Demons,Bureaucracy,13,7.8
Horizon in the Middle of Nowhere,Action,Fantasy,Alternate World,Teen,Male,Japanese,Sunrise,War,Superpowers,26,7.4
Hortensia Saga,Fantasy,Adventure,Alternate World,Teen,Male,Japanese,Liden Films,War,Knights,12,7.1
Hourou Musuko,Slice of Life,Drama,Modern Japan,Teen,Male,Japanese,AIC,Transgender,Coming of Age,11,7.8
House of Five Leaves,Action,Historical,Edo Period Japan,Adult,Male,Japanese,Manglobe,Samurai,Ronin,12,7.8
How Clumsy you are Miss Ueno,Comedy,Romance,School,Teen,Male,Japanese,Lesprit,Romance,Inventions,12,7.1
How Not to Summon a Demon Lord,Fantasy,Adventure,Alternate World,Teen,Male,Japanese,Ajia-do,Transported,Demons,12,7.4
Humanity Has Declined,Comedy,Fantasy,Alternate World,Teen,Female,Japanese,AIC, Fairies,Humanity,12,7.8
Hundred,Action,Sci-Fi,Alternate World,Teen,Male,Japanese,Production IMS,War,Superpowers,12,7.1
Hunter x Hunter,Adventure,Action,Fantasy,Child,Male,Fictional,Madhouse,Adventure,Friendship,148,9.1
Hybrid x Heart Magias Academy Ataraxia,Action,Comedy,Fantasy,Teen,Male,Japanese,Production IMS,Mecha,Superpowers,12,7.1
Hyperdimension Neptunia,Action,Comedy,Fantasy,Teen,Female,Japanese,David Production,Gaming,Parody,12,7.1
Idol Incidents,Comedy,Idol,Modern Japan,Teen,Female,Japanese,MAPPA,Idols,Politics,12,7.1
If Her Flag Breaks,Comedy,Romance,School,Teen,Male,Japanese,Hoods Entertainment,Romance,Flags,13,7.1
Ikki Tousen,Action,Comedy,Historical,Teen,Female,Japanese,Arms,Warriors,Breasts,13,6.8
In Another World with My Smartphone,Fantasy,Adventure,Alternate World,Teen,Male,Japanese,Production Reed,Transported,Smartphone,12,7.4
In Search of the Lost Future,Comedy,Romance,School,Teen,Male,Japanese,feel.,Romance,Time Travel,12,7.1
Infinite Dendrogram,Fantasy,Adventure,Alternate World,Teen,Male,Japanese,NAZ,Game,Virtual Reality,13,7.4
Infinite Stratos,Action,Comedy,Alternate World,Teen,Male,Japanese,8bit,Mecha,Harem,12,7.1
Initial D First Stage,Sports,Action,Japan,Teen,Male,Japanese,Gallop,Racing,Cars,26,8.1
Inuyasha,Action,Fantasy,Feudal Japan,Teen,Male,Japanese,Sunrise,Demons,Adventure,193,7.9
Invaders of the Rokujouma!?,Comedy,Fantasy,Alternate World,Teen,Male,Japanese,Silver Link,Aliens,Superpowers,12,7.1
Isekai Cheat Magician,Fantasy,Adventure,Alternate World,Teen,Male,Japanese,Encourage Films,Transported,Magic,12,7.4
Isekai Izakaya "Nobu",Fantasy,Comedy,Alternate World,Adult,Male,Japanese,Sunrise,Food,Transported,24,7.8
Island,Sci-Fi,Romance,Alternate World,Teen,Male,Japanese,feel.,Island,Love,12,7.1
Is the Order a Rabbit?,Comedy,Slice of Life,Modern Japan,Teen,Female,Japanese,White Fox,Cafes, Rabbits,12,7.4
Izetta: The Last Witch,Action,Fantasy,Alternate World,Teen,Female,Japanese,Ajia-do,War,Witches,12,7.4
Jewelpet,Comedy,Fantasy,Modern Japan,Child,Female,Japanese,Studio Comet,Jewels, Animals,52,6.8
Jinsei,Comedy,Slice of Life,School,Teen,Male,Japanese,feel.,School Life,Journalism,13,7.1
JoJo's Bizarre Adventure,Action,Fantasy,Alternate World,Teen,Male,Japanese,David Production,Vampires,Adventure,152,8.4
Joker Game,Action,Mystery,Historical,Adult,Male,Japanese,Production I.G,Spies,War,12,7.8
Joukamachi no Dandelion,Comedy,Fantasy,Alternate World,Teen,Male,Japanese,Production IMS,Royalty,Superpowers,12,7.1
Jouran: The Princess of Snow and Blood,Action,Fantasy,Historical,Teen,Female,Japanese,Bakken Record,Samurai,Vampires,12,7.4
Just Because!,Comedy,Romance,School,Teen,Male,Japanese,Pine Jam,Romance,Friendship,12,7.4
K-ON!,Slice of Life,Music,School,Teen,Female,Japanese,Kyoto Animation,Music,Friendship,13,7.9
Kabaneri of the Iron Fortress,Action,Fantasy,Alternate World,Teen,Male,Japanese,Wit Studio,Zombies,Steampunk,12,7.8
Kagegurui,Psychological,Thriller,School,Teen,Female,Japanese,MAPPA,Gambling,Psychology,12,7.8
Kaiju Girls,Comedy,Action,Modern Japan,Teen,Female,Japanese,Studio Pierrot,Monsters,Idols,12,6.8
Kakuriyo: Bed & Breakfast for Spirits,Fantasy,Romance,Alternate World,Teen,Female,Japanese,Gonzo,Spirits,Romance,26,7.8
Kamisama Hajimemashita,Comedy,Fantasy,Modern Japan,Teen,Female,Japanese,TMS Entertainment,Shrines,Gods,13,7.8
Kamisama no Memo-chō,Mystery,Comedy,Modern Japan,Teen,Male,Japanese,J.C.Staff,Detective,NEET,12,7.4
KanColle,Action,Comedy,Alternate World,Teen,Female,Japanese,Diomedea,Warships,Girls,12,7.1
Karakuri Circus,Action,Sci-Fi,Alternate World,Teen,Male,Japanese,Satelight,Androids,War,36,7.4
Kashimashi: Girl Meets Girl,Comedy,Romance,School,Teen,Female,Japanese,Studio Hibari,Romance,Love Triangle,13,6.8
Katanagatari,Action,Fantasy,Historical,Teen,Male,Japanese,White Fox,Samurai,Adventure,12,7.8
Kemonozume,Action,Fantasy,Alternate World,Teen,Male,Japanese,Studio 4°C,Shokujin,War,13,7.1
Kenka Bancho Otome,Action,Comedy,School,Teen,Female,Japanese,Project No.9,Delinquents,Romance,12,7.1
Killing Bites,Action,Sci-Fi,Alternate World,Teen,Male,Japanese,Liden Films,Beasts,Fighting,12,7.1
Kimikiss: Pure Rouge,Comedy,Romance,School,Teen,Male,Japanese,Satelight,Romance,Love Triangle,24,7.1
King's Game,Horror,Psychological,Modern Japan,Teen,Male,Japanese,Seven,Horror,Game,12,7.1
Kino's Journey,Adventure,Fantasy,Alternate World,Teen,Female,Japanese,L Lerche,Travel,Philosophy,13,7.8
Kiss Him Not Me,Comedy,Romance,School,Teen,Female,Japanese,Brain's Base,Romance,Reverse Harem,12,7.4
Kiznaiver,Sci-Fi,Drama,Modern Japan,Teen,Multi-ethnic,Trigger,Friendship,Pain,12,7.6
Kizumonogatari,Action,Fantasy,Alternate World,Teen,Male,Japanese,Shaft,Vampires,Monsters,3,8.1
Knight's & Magic,Fantasy,Adventure,Alternate World,Teen,Male,Japanese,8bit,Transported,Robots,13,7.4
Kobayashi-san Chi no Maid Dragon,Comedy,Fantasy,Modern Japan,Adult,Female,Japanese,Kyoto Animation,Dragons,Maids,13,8.1
Koi Iwa Minorin!,Comedy,Romance,School,Teen,Male,Japanese,DOGAKobo,Romance,Music,13,7.1
Kokoro Connect,Comedy,Supernatural,Modern Japan,Teen,Male,Japanese,Silver Link,Body Swapping,Friendship,13,7.8
KonoSuba: God's Blessing on This Wonderful World!,Comedy,Fantasy,Alternate World,Teen,Male,Japanese,Studio Deen,Transported,Parody,10,8.0
Kore wa Zombie Desu ka?,Comedy,Fantasy,Alternate World,Teen,Male,Japanese,Studio Deen,Zombies,Harem,22,7.4
Kotoura-san,Comedy,Supernatural,Modern Japan,Teen,Female,Japanese,ZEXCS,ESP,Psychic Powers,12,7.4
Koufuku Graffiti,Comedy,Slice of Life,Modern Japan,Teen,Female,Japanese,Shaft,Food,Cooking,12,7.1
Kuma Miko,Comedy,Supernatural,Rural Japan,Teen,Female,Japanese,Kinema Citrus,Shrines,Bears,12,7.1
Kumamiko: Girl Meets Bear,Comedy,Supernatural,Rural Japan,Teen,Female,Japanese,Kinema Citrus,Shrines,Bears,12,7.1
Kurenai,Action,Comedy,Modern Japan,Teen,Male,Japanese,Brain's Base,Assassins,Family,12,7.4
Kurogane no Linebarrels,Action,Sci-Fi,Alternate World,Teen,Male,Japanese,Gonzo,Mecha,War,24,7.1
Kuroko's Basketball,Sports,Comedy,School,Teen,Male,Japanese,Production I.G,Basketball,Supernatural,75,8.1
Kuromukuro,Action,Sci-Fi,Historical,Teen,Male,Japanese,P.A. Works,Mecha,Samurai,13,7.4
Kyoukai no Kanata,Beyond the Boundary,Supernatural,Modern Japan,Teen,Male,Japanese,Kyoto Animation,Youmu, Spirits,12,7.8
Kyousougiga,Action,Fantasy,Alternate World,Teen,Male,Japanese,Toei Animation,War,Family,10,7.4
Ladies versus Butlers!,Comedy,Romance,School,Teen,Male,Japanese,Xebec,Romance,Butlers,12,6.8
Lagrange: The Flower of Rin-ne,Sci-Fi,Comedy,Alternate World,Teen,Female,Japanese,Xebec,Mecha,War,24,7.1
Land of the Lustrous,Action,Fantasy,Future Earth,Non-Binary,Multi-Mineral,Orange,Gemstones,Survival,12,7.9
Last Exile,Action,Sci-Fi,Alternate World,Teen,Male,Japanese,Gonzo,Steampunk,War,26,7.8
Last Hope,Sci-Fi,Action,Space,Adult,Male,Japanese,Satelight,Space Travel,War,26,7.4
Laughing Under the Clouds,Action,Comedy,Historical,Teen,Male,Japanese,DOGAKobo,Samurai,Yokai,12,7.4
Le Chevalier D'Eon,Historical,Mystery,Historical,Adult,Male,Japanese,Production I.G,History,Mystery,24,7.8
Legend of the Galactic Heroes,Sci-Fi,Space Opera,Space,Adult,Male,Multi-Ethnic,Artland,War,Politics,110,9.0
Legends of the Dark King,Action,Fantasy,Alternate World,Teen,Male,Japanese,Satelight,Demons,War,13,7.1
Level E,Comedy,Sci-Fi,Alternate World,Teen,Male,Japanese,Pierrot,Aliens,Superpowers,13,7.8
Little Busters!,Comedy,Drama,School,Teen,Male,Japanese,J.C.Staff,Friendship,Psychology,26,7.8
Little Witch Academia,Action,Fantasy,Alternate World,Teen,Female,Japanese,Trigger,Witches,Magic,25,7.9
Locodol,Comedy,Slice of Life,Modern Japan,Teen,Female,Japanese,feel.,Idols,Local Promotion,12,7.1
Log Horizon,Action,Adventure,Isekai,Adult,Male,Fictional,Satelight,Gaming,Strategy,25,7.8
Long Riders!,Comedy,Sports,Modern Japan,Teen,Female,Japanese,Actas,Cycling,Friendship,12,7.1
Lord Marksman and Vanadis,Action,Fantasy,Alternate World,Teen,Male,Japanese,Satelight,War,Archery,13,7.4
Lostorage incited WIXOSS,Psychological,Fantasy,Modern Japan,Teen,Female,Japanese,J.C.Staff,Card Games,Psychology,12,7.1
Love and Lies,Romance,Drama,Modern Japan,Teen,Male,Japanese,Liden Films,Romance,Love Triangle,12,7.4
Love Hina,Comedy,Romance,School,Teen,Male,Japanese,Xebec,Romance,Harem,24,7.1
Love Lab,Comedy,Romance,School,Teen,Female,Japanese,DOGAKobo,Romance,Love Triangle,13,7.4
Love Live! School Idol Project,Comedy,Idol,School,Teen,Female,Japanese,Sunrise,Idols,Music,26,7.8
Love Chunibyo & Other Delusions,Comedy,Romance,School,Teen,Male,Japanese,Kyoto Animation,Romance,Delusions,24,8.1
Lucky Star,Comedy,Slice of Life,School,Teen,Female,Japanese,Kyoto Animation,Parody,Daily Life,24,7.6
Lupin III,Action,Comedy,Modern Japan,Adult,Male,Japanese,TMS Entertainment,Thief,Adventure,26,7.9
Lupin III: The Woman Called Fujiko Mine,Action,Comedy,Modern Japan,Adult,Female,Japanese,POWERS,Thief,Adventure,13,7.8
M3: The Dark Metal,Sci-Fi,Action,Alternate World,Teen,Male,Japanese,Satelight,Mecha,War,24,7.1
Macross Delta,Sci-Fi,Action,Space,Teen,Male,Japanese,Satelight,Mecha,Music,26,7.4
Macross Frontier,Sci-Fi,Action,Space,Teen,Male,Japanese,Satelight,Mecha,Music,25,7.8
Made in Abyss,Adventure,Fantasy,Fantasy World,Child,Female,Fictional,Kinema Citrus,Exploration,Survival,13,8.5
Magi: The Labyrinth of Magic,Adventure,Fantasy,Alternate World,Teen,Male,Japanese,A-1 Pictures,Magic,Adventure,25,7.8
Magical Girl Lyrical Nanoha,Action,Magical Girl,Modern Japan,Teen,Female,Japanese,Seven Arcs,Magic,Adventure,13,7.4
Magical Girl Raising Project,Fantasy,Action,Modern Japan,Teen,Female,Japanese,Lerche,Magic,Game,12,7.1
